60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,67.0,73,0.0,69.0,0.0,62,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,65,0.0,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,71,76.0,0.0,74.0,0.0,72.0
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,63,64.0,0.0,67.0,0.0,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0,61
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
60.0,0.0,64.0,0.0,65,67.0,0.0,65,69.0,0.0,72.0,0.0,77.0,0.0,76.0,0.0,74.0,0.0,72.0
